Id,SalePrice
1724,226221.73076923078
1725,230658.3479452055
1726,188499.16216216216
1727,155017.12778904664
1728,220824.05105105106
1729,138411.67213114753
1730,155199.19696969696
1731,127603.68902439025
1732,129708.11538461539
1733,125168.64102564103
1734,127625.90350877192
1735,141984.93859649124
1736,124565.23448275862
1737,345348.2936802974
1738,230658.3479452055
1739,295000.0
1740,205830.6992481203
1741,219953.4007782101
1742,185176.14031180402
1743,209250.12068965516
1744,317106.900990099
1745,246719.1954887218
1746,222761.99356913182
1747,220824.05105105106
1748,211126.691292876
1749,139486.71921182267
1750,135285.30793650795
1751,243394.24637681158
1752,124793.43571428572
1753,153971.73913043478
1754,173504.0956937799
1755,157484.2196531792
1756,129993.35784313726
1757,126126.85795454546
1758,142086.44761904763
1759,155731.44715447153
1760,159177.33333333334
1761,150492.70386266094
1762,154765.5891472868
1763,165373.23361823361
1764,124352.68910256411
1765,167688.05429864253
1766,167920.79831932773
1767,211505.04545454544
1768,130725.6237113402
1769,156852.36299765809
1770,150753.58146067415
1771,128601.58375634518
1772,141069.13679245283
1773,134867.72106824926
1774,157660.17647058822
1775,127604.06696428571
1776,127425.35193133047
1777,123635.21453287198
1778,150195.14285714287
1779,130375.79605263157
1780,166503.21355932203
1781,125611.83333333333
1782,124352.68910256411
1783,141984.93859649124
1784,131049.09917355372
1785,136961.64467005077
1786,170740.2586872587
1787,171642.55140186916
1788,129829.7052631579
1789,131385.88679245283
1790,129185.30162412993
1791,185307.9408866995
1792,135169.44802867383
1793,135036.1717791411
1794,151041.06963788302
1795,127625.90350877192
1796,130375.79605263157
1797,127884.02061855671
1798,125367.99174917492
1799,124352.68910256411
1800,128581.6408839779
1801,138472.16574585636
1802,146644.18604651163
1803,140916.4624505929
1804,147852.05594405593
1805,133647.83251231528
1806,140129.47472527472
1807,141069.13679245283
1808,150753.58146067415
1809,140220.900990099
1810,141024.74226804124
1811,133295.9125475285
1812,134846.94623655913
1813,130966.44444444444
1814,122770.45551601423
1815,122216.30275229357
1816,123848.38961038961
1817,142302.79245283018
1818,160637.64
1819,155017.12778904664
1820,125611.83333333333
1821,135815.29411764705
1822,160176.99191374663
1823,119587.75
1824,157660.17647058822
1825,142142.35622317597
1826,122274.29931972788
1827,129185.30162412993
1828,140916.4624505929
1829,136426.5490797546
1830,136495.26865671642
1831,153378.77011494254
1832,139486.71921182267
1833,138940.55737704918
1834,145051.5
1835,165908.24736842106
1836,137117.3536585366
1837,135976.1974522293
1838,133945.94594594595
1839,127884.02061855671
1840,151382.90793650792
1841,137879.3650793651
1842,123164.23202614379
1843,137117.3536585366
1844,135118.83116883118
1845,151306.60982658959
1846,140903.97575757577
1847,189145.64417177913
1848,121419.03947368421
1849,133295.9125475285
1850,124793.43571428572
1851,160176.99191374663
1852,134846.94623655913
1853,150195.14285714287
1854,210016.92263610315
1855,171549.35491606715
1856,245351.50884955752
1857,184422.26
1858,141492.4909090909
1859,139814.92885375494
1860,175099.0054200542
1861,139675.96078431373
1862,320551.8973333333
1863,318905.8506493507
1864,318905.8506493507
1865,319912.40873015876
1866,316842.216066482
1867,277947.4488888889
1868,303185.16785714286
1869,239616.9870550162
1870,285072.8787878788
1871,279549.8245614035
1872,185568.60927152316
1873,246719.1954887218
1874,138964.6099706745
1875,226463.88888888888
1876,184213.5
1877,255885.51308900522
1878,221872.02259887007
1879,136426.5490797546
1880,129380.77868852459
1881,285567.11475409835
1882,266633.87378640776
1883,198217.5155279503
1884,229024.8735632184
1885,289388.7952380952
1886,314020.21527777775
1887,239973.8282442748
1888,285457.4871794872
1889,193910.43689320388
1890,127604.06696428571
1891,141361.17512690354
1892,125362.831300813
1893,135381.2026143791
1894,146445.63043478262
1895,148762.97422680413
1896,135024.18181818182
1897,136720.03649635037
1898,135118.83116883118
1899,155017.12778904664
1900,144813.81565656565
1901,158391.35820895524
1902,137879.3650793651
1903,210016.92263610315
1904,134930.51408450704
1905,171549.35491606715
1906,156026.63414634147
1907,196273.39436619717
1908,138122.89966555184
1909,175834.46240601502
1910,145051.5
1911,185176.14031180402
1912,268337.5542168675
1913,184196.15492957746
1914,119995.39682539682
1915,306642.72243346006
1916,126993.45238095238
1917,285457.4871794872
1918,134867.72106824926
1919,149223.61464968152
1920,158005.3125
1921,396778.41648106906
1922,338417.1982475356
1923,208269.82142857142
1924,248184.736
1925,226831.86915887852
1926,378025.8
1927,140039.1090909091
1928,145387.5
1929,132388.51555555555
1930,144184.35430463575
1931,149223.61464968152
1932,147657.03191489363
1933,155080.95483870967
1934,162498.11320754717
1935,171549.35491606715
1936,167920.79831932773
1937,186770.5744680851
1938,174762.17857142858
1939,245065.66568483063
1940,222761.99356913182
1941,163796.9696969697
1942,178430.62711864407
1943,225162.81094527364
1944,344134.26277372264
1945,362798.6933962264
1946,167607.19112627985
1947,331281.35135135136
1948,167822.0608108108
1949,253062.5
1950,163995.5046511628
1951,298245.85204081633
1952,229902.61538461538
1953,164545.8176100629
1954,180076.64676616914
1955,131049.09917355372
1956,298612.2076923077
1957,148066.6482504604
1958,329890.8512820513
1959,141776.87790697673
1960,125611.83333333333
1961,129993.35784313726
1962,132955.7441860465
1963,133616.83474576272
1964,133086.34365325078
1965,142779.36842105264
1966,137908.45287356322
1967,299601.799086758
1968,416424.71830985916
1969,366991.92
1970,417766.1307506053
1971,423229.44086021505
1972,337833.59574468085
1973,295919.68577981653
1974,323272.1993620415
1975,456887.92837465566
1976,306777.09375
1977,342540.5507411631
1978,356209.3023255814
1979,329558.64417177916
1980,221872.02259887007
1981,327186.97908745246
1982,239393.32919254657
1983,223559.53658536586
1984,202851.94680851063
1985,276209.3402922756
1986,262362.58992805757
1987,204804.7619047619
1988,188499.16216216216
1989,217774.338028169
1990,229448.24561403508
1991,243187.8067039106
1992,210286.52903225805
1993,192149.01960784313
1994,231419.69696969696
1995,181726.55248618784
1996,251157.16943521594
1997,337457.6647398844
1998,330385.9927797834
1999,252260.95703125
2000,317587.4972972973
2001,286323.1
2002,270515.8
2003,286706.6298449612
2004,285072.8787878788
2005,245351.50884955752
2006,255885.51308900522
2007,281489.2950819672
2008,238285.26388888888
2009,206794.45594713656
2010,228933.24590163934
2011,167822.0608108108
2012,190808.2238095238
2013,185175.5625
2014,211045.98165137615
2015,229903.93827160494
2016,189145.64417177913
2017,223559.53658536586
2018,130725.6237113402
2019,150753.58146067415
2020,127603.68902439025
2021,127603.68902439025
2022,181726.55248618784
2023,141492.4909090909
2024,264883.843373494
2025,350006.0643939394
2026,196291.05825242717
2027,179246.83076923076
2028,193674.15454545454
2029,158391.35820895524
2030,321352.91743119265
2031,302695.9
2032,315055.4698795181
2033,314410.8831168831
2034,193235.3448275862
2035,180907.675
2036,251157.16943521594
2037,250400.73766233766
2038,333510.6293706294
2039,262477.79144385026
2040,348227.1642189586
2041,305335.59209344117
2042,205553.20603015076
2043,144014.022587269
2044,155731.44715447153
2045,204811.00628930816
2046,144184.35430463575
2047,139991.27960526315
2048,140039.1090909091
2049,147482.35294117648
2050,163322.94444444444
2051,124451.66816143498
2052,126710.80544747082
2053,144708.4126984127
2054,121499.85806451613
2055,145305.29805013927
2056,145387.5
2057,125611.83333333333
2058,204159.28846153847
2059,135034.13063063062
2060,169460.3404255319
2061,180340.0612244898
2062,125367.99174917492
2063,133523.3613138686
2064,133260.07407407407
2065,128071.95505617978
2066,160412.7659574468
2067,153378.77011494254
2068,160429.29449838187
2069,121665.5396039604
2070,122980.26774193549
2071,133523.3613138686
2072,144813.81565656565
2073,137879.3650793651
2074,155919.265129683
2075,138122.89966555184
2076,129185.30162412993
2077,141906.1
2078,126710.80544747082
2079,132955.7441860465
2080,125367.99174917492
2081,127604.06696428571
2082,147482.35294117648
2083,141069.13679245283
2084,123190.45936395759
2085,126710.80544747082
2086,141361.17512690354
2087,134846.94623655913
2088,130966.44444444444
2089,121499.85806451613
2090,158497.49560117302
2091,140039.1090909091
2092,138122.89966555184
2093,151588.65567765568
2094,160176.99191374663
2095,140129.47472527472
2096,121499.85806451613
2097,136943.1424148607
2098,147657.03191489363
2099,119103.99019607843
2100,142142.35622317597
2101,144184.35430463575
2102,140766.23376623375
2103,128601.58375634518
2104,140916.4624505929
2105,172776.22727272726
2106,123164.23202614379
2107,193674.15454545454
2108,125367.99174917492
2109,129829.7052631579
2110,137908.45287356322
2111,168583.0932038835
2112,138472.16574585636
2113,139297.38888888888
2114,135887.8031496063
2115,160637.64
2116,135034.13063063062
2117,149223.61464968152
2118,132955.7441860465
2119,126710.80544747082
2120,135024.18181818182
2121,122980.26774193549
2122,124771.22289156627
2123,128601.58375634518
2124,156852.36299765809
2125,138411.67213114753
2126,155327.8303030303
2127,141361.17512690354
2128,141906.1
2129,128071.95505617978
2130,141198.47234042553
2131,148762.97422680413
2132,127625.90350877192
2133,133647.83251231528
2134,133233.47704081633
2135,127603.68902439025
2136,125362.831300813
2137,133175.15290519877
2138,139297.38888888888
2139,141361.17512690354
2140,144014.022587269
2141,137908.45287356322
2142,126993.45238095238
2143,136943.1424148607
2144,135688.6224489796
2145,144708.4126984127
2146,141984.93859649124
2147,165908.24736842106
2148,150195.14285714287
2149,156026.63414634147
2150,196291.05825242717
2151,139991.27960526315
2152,179169.10335917314
2153,173427.8596491228
2154,128581.6408839779
2155,140129.47472527472
2156,295000.0
2157,272597.54631828977
2158,249224.25268817204
2159,218793.8
2160,210016.92263610315
2161,276209.3402922756
2162,350006.0643939394
2163,322342.1052631579
2164,268666.12903225806
2165,161115.16666666666
2166,148366.56386292833
2167,260772.58494623657
2168,191700.85380116958
2169,207794.94789081885
2170,234703.6224489796
2171,138122.89966555184
2172,137248.3033707865
2173,160065.698630137
2174,227213.7957957958
2175,314406.13513513515
2176,317350.09207161126
2177,225406.918699187
2178,239616.9870550162
2179,179246.83076923076
2180,265581.8985507246
2181,209250.12068965516
2182,226774.74226804124
2183,204804.7619047619
2184,128920.26666666666
2185,130725.6237113402
2186,147657.03191489363
2187,138964.6099706745
2188,141069.13679245283
2189,205830.6992481203
2190,124688.1171875
2191,124352.68910256411
2192,124772.84545454546
2193,153338.08605341247
2194,135607.59770114944
2195,126993.45238095238
2196,125362.831300813
2197,143720.49078341015
2198,143024.90033222592
2199,169370.33687943264
2200,135887.8031496063
2201,145620.66552901024
2202,201987.78798586573
2203,144708.4126984127
2204,171094.8049382716
2205,125742.58083832335
2206,134967.73262032086
2207,186623.22454308093
2208,221761.41296928326
2209,196374.22222222222
2210,141776.87790697673
2211,130966.44444444444
2212,132416.1295180723
2213,126126.85795454546
2214,150492.70386266094
2215,126126.85795454546
2216,140412.77524429967
2217,125367.99174917492
2218,124772.84545454546
2219,126993.45238095238
2220,125611.83333333333
2221,307972.097260274
2222,272288.09574468085
2223,257868.90410958903
2224,246613.48732718895
2225,142779.36842105264
2226,212989.77777777778
2227,220824.05105105106
2228,287224.1974789916
2229,258187.67128027682
2230,152147.89830508476
2231,245065.66568483063
2232,185568.60927152316
2233,192149.01960784313
2234,294128.57968476356
2235,251198.96531791906
2236,277947.4488888889
2237,318700.37579617836
2238,220500.88268156425
2239,139991.27960526315
2240,147482.35294117648
2241,157660.17647058822
2242,129380.77868852459
2243,140039.1090909091
2244,134758.375
2245,129380.77868852459
2246,142302.79245283018
2247,138122.89966555184
2248,133792.25454545455
2249,144924.60983606556
2250,133504.73372781064
2251,142142.35622317597
2252,154621.81981981982
2253,148799.32283464566
2254,173247.53731343284
2255,174705.8480392157
2256,192745.0
2257,194218.12101910828
2258,169289.69424460432
2259,179169.10335917314
2260,142142.35622317597
2261,175099.0054200542
2262,235486.92145015104
2263,349425.9583333333
2264,399821.68888888886
2265,188499.16216216216
2266,317350.09207161126
2267,350963.54285714286
2268,364785.021978022
2269,138558.547112462
2270,224500.0
2271,240317.39130434784
2272,213659.88679245283
2273,154987.8422818792
2274,153337.11538461538
2275,153928.6347826087
2276,169510.53902439025
2277,165373.23361823361
2278,141069.13679245283
2279,145620.66552901024
2280,130725.6237113402
2281,198686.39751552796
2282,198302.98214285713
2283,133260.07407407407
2284,143223.51690821256
2285,140220.900990099
2286,126993.45238095238
2287,342328.9613733906
2288,257324.8086124402
2289,344014.4367816092
2290,421945.5497925311
2291,340703.71830985916
2292,386334.61173814896
2293,434266.8768115942
2294,426728.9960422164
2295,386334.61173814896
2296,262325.6289424861
2297,317350.09207161126
2298,349501.0489510489
2299,355566.896373057
2300,329673.669527897
2301,307098.52870813396
2302,254367.2474489796
2303,252586.10819672132
2304,241186.3705882353
2305,199778.64285714287
2306,215862.6476190476
2307,199778.64285714287
2308,268337.5542168675
2309,317350.09207161126
2310,235595.40609137056
2311,245351.50884955752
2312,193091.00461893764
2313,188499.16216216216
2314,192149.01960784313
2315,185303.57142857142
2316,195353.4328358209
2317,180907.675
2318,194355.04
2319,211635.96993987975
2320,194181.77199281869
2321,295919.68577981653
2322,212845.91640866874
2323,200041.66666666666
2324,208082.4
2325,211505.04545454544
2326,202851.94680851063
2327,213811.2233009709
2328,239109.59215686275
2329,168583.0932038835
2330,176462.48514851485
2331,339224.4409937888
2332,349240.32258064515
2333,329673.669527897
2334,285457.4871794872
2335,253211.7744610282
2336,319991.24832214764
2337,207375.93769470404
2338,309128.72330097086
2339,248184.736
2340,354169.75
2341,235352.27341772153
2342,265581.8985507246
2343,238285.26388888888
2344,263701.89686098654
2345,243187.8067039106
2346,238014.26717557252
2347,190808.2238095238
2348,260526.21875
2349,179169.10335917314
2350,299601.799086758
2351,260772.58494623657
2352,262325.6289424861
2353,289129.1674364896
2354,144924.60983606556
2355,187618.9
2356,174042.22838137473
2357,207375.93769470404
2358,209250.12068965516
2359,144184.35430463575
2360,128581.6408839779
2361,134846.94623655913
2362,254140.3829787234
2363,126710.80544747082
2364,178898.50819672132
2365,255885.51308900522
2366,208409.7142857143
2367,235352.27341772153
2368,223559.53658536586
2369,238014.26717557252
2370,167607.19112627985
2371,184422.26
2372,217774.338028169
2373,268337.5542168675
2374,283928.62295081967
2375,249176.848
2376,309391.02923976607
2377,344259.168
2378,134936.51771117168
2379,178430.62711864407
2380,141361.17512690354
2381,140747.30798479088
2382,187733.91978609626
2383,230136.23134328358
2384,252818.20788530467
2385,137460.9551724138
2386,128920.26666666666
2387,140129.47472527472
2388,138558.547112462
2389,141069.13679245283
2390,139486.71921182267
2391,133792.25454545455
2392,124352.68910256411
2393,141492.4909090909
2394,129829.7052631579
2395,167607.19112627985
2396,134936.51771117168
2397,194218.12101910828
2398,135034.13063063062
2399,127603.68902439025
2400,121499.85806451613
2401,132388.51555555555
2402,127603.68902439025
2403,150195.14285714287
2404,137908.45287356322
2405,137248.3033707865
2406,140039.1090909091
2407,127425.35193133047
2408,140766.23376623375
2409,133086.34365325078
2410,151588.65567765568
2411,123848.38961038961
2412,139656.0194552529
2413,127603.68902439025
2414,152147.89830508476
2415,145457.41981132075
2416,125611.83333333333
2417,125611.83333333333
2418,141492.4909090909
2419,137343.75
2420,133233.47704081633
2421,150753.58146067415
2422,128071.95505617978
2423,155199.19696969696
2424,155327.8303030303
2425,287428.5714285714
2426,138411.67213114753
2427,158497.49560117302
2428,173932.96703296702
2429,125273.46153846153
2430,133233.47704081633
2431,134967.73262032086
2432,141492.4909090909
2433,134377.8171641791
2434,134867.72106824926
2435,145620.66552901024
2436,125362.831300813
2437,124451.66816143498
2438,133086.34365325078
2439,130375.79605263157
2440,128719.10460251046
2441,130725.6237113402
2442,133647.83251231528
2443,133233.47704081633
2444,152901.54601226994
2445,122770.45551601423
2446,139486.71921182267
2447,194181.77199281869
2448,142542.9019607843
2449,127425.35193133047
2450,147006.61354581674
2451,150753.58146067415
2452,198100.966442953
2453,123635.21453287198
2454,137789.24594594594
2455,135034.13063063062
2456,134846.94623655913
2457,133086.34365325078
2458,135688.6224489796
2459,128601.58375634518
2460,138122.89966555184
2461,125362.831300813
2462,144708.4126984127
2463,134867.72106824926
2464,156852.36299765809
2465,136426.5490797546
2466,125367.99174917492
2467,163322.94444444444
2468,123190.45936395759
2469,125273.46153846153
2470,169289.69424460432
2471,210016.92263610315
2472,157660.17647058822
2473,128601.58375634518
2474,134936.51771117168
2475,207794.94789081885
2476,125742.58083832335
2477,129829.7052631579
2478,154194.21169916436
2479,131917.23076923078
2480,145620.66552901024
2481,128581.6408839779
2482,135815.29411764705
2483,125611.83333333333
2484,128581.6408839779
2485,137248.3033707865
2486,144184.35430463575
2487,211045.98165137615
2488,165269.32198142415
2489,149287.66758241758
2490,142302.79245283018
2491,122216.30275229357
2492,158424.63707571803
2493,162452.78425655977
2494,155017.12778904664
2495,125362.831300813
2496,242175.52802359883
2497,163322.94444444444
2498,124772.84545454546
2499,139297.38888888888
2500,135887.8031496063
2501,129993.35784313726
2502,154194.21169916436
2503,125367.99174917492
2504,175947.39285714287
2505,243818.4102296451
2506,277995.30022075056
2507,290111.26271186443
2508,279150.67579908675
2509,251157.16943521594
2510,257421.12883435583
2511,192149.01960784313
2512,224778.18181818182
2513,225936.76630434784
2514,251747.9746835443
2515,144184.35430463575
2516,186794.04516129033
2517,150195.14285714287
2518,165371.53693181818
2519,233092.90225563908
2520,205830.6992481203
2521,194218.12101910828
2522,237841.57692307694
2523,133086.34365325078
2524,137460.9551724138
2525,133792.25454545455
2526,134967.73262032086
2527,134930.51408450704
2528,129993.35784313726
2529,151306.60982658959
2530,144014.022587269
2531,254701.37704918033
2532,225497.98084291187
2533,222761.99356913182
2534,257324.8086124402
2535,300737.26910994767
2536,246856.2229965157
2537,252659.5864022663
2538,207794.94789081885
2539,204327.6761658031
2540,174705.8480392157
2541,206794.45594713656
2542,180907.675
2543,141069.13679245283
2544,127625.90350877192
2545,137879.3650793651
2546,130952.34332425069
2547,136943.1424148607
2548,154194.21169916436
2549,151382.90793650792
2550,203247.36111111112
2551,160176.99191374663
2552,133616.83474576272
2553,124565.23448275862
2554,126710.80544747082
2555,134967.73262032086
2556,128719.10460251046
2557,127604.06696428571
2558,163313.22522522524
2559,135034.13063063062
2560,141492.4909090909
2561,148366.56386292833
2562,140747.30798479088
2563,142142.35622317597
2564,196607.8086124402
2565,147164.08333333334
2566,165908.24736842106
2567,128719.10460251046
2568,176960.19798657717
2569,175947.39285714287
2570,141984.93859649124
2571,192745.0
2572,175834.46240601502
2573,188499.16216216216
2574,277665.8064516129
2575,136495.26865671642
2576,142542.9019607843
2577,166018.24183006535
2578,122274.29931972788
2579,123164.23202614379
2580,144813.81565656565
2581,133616.83474576272
2582,149287.66758241758
2583,302030.7732919255
2584,165967.52380952382
2585,232395.3791208791
2586,246719.1954887218
2587,230658.3479452055
2588,137908.45287356322
2589,137789.24594594594
2590,257562.7906976744
2591,241651.67226890757
2592,212176.60714285713
2593,284288.6385224274
2594,171633.91540785498
2595,231735.17056856188
2596,336242.1212121212
2597,176462.48514851485
2598,271671.8650137741
2599,335304.3205882353
2600,219010.32110091744
2601,145620.66552901024
2602,125611.83333333333
2603,125168.64102564103
2604,128071.95505617978
2605,127454.51937984496
2606,151041.06963788302
2607,167920.79831932773
2608,194181.77199281869
2609,147006.61354581674
2610,126993.45238095238
2611,155080.95483870967
2612,143223.51690821256
2613,135688.6224489796
2614,132388.51555555555
2615,134846.94623655913
2616,141492.4909090909
2617,173427.8596491228
2618,189254.46808510637
2619,188622.82005141387
2620,179671.76363636364
2621,172500.34492753624
2622,178296.8662420382
2623,245938.82720588235
2624,289633.1512605042
2625,321667.55555555556
2626,149755.1348973607
2627,172500.34492753624
2628,427163.7166866747
2629,553238.3431952663
2630,374060.34832904884
2631,451213.49535603717
2632,435107.40157480317
2633,323976.59574468085
2634,376939.176146789
2635,143720.49078341015
2636,179169.10335917314
2637,190342.25
2638,235395.64363636365
2639,166285.72025723473
2640,130725.6237113402
2641,127454.51937984496
2642,242175.52802359883
2643,132955.7441860465
2644,147657.03191489363
2645,133616.83474576272
2646,132955.7441860465
2647,133945.94594594595
2648,135815.29411764705
2649,135887.8031496063
2650,135887.8031496063
2651,147164.08333333334
2652,440650.9463414634
2653,260772.58494623657
2654,240928.2736318408
2655,359530.84112149535
2656,349186.2735426009
2657,328819.4557823129
2658,286359.6596858639
2659,318442.7972972973
2660,322788.263030303
2661,325035.503875969
2662,339752.6350710901
2663,319912.40873015876
2664,318398.58006718924
2665,328570.9632352941
2666,315575.139158576
2667,176960.19798657717
2668,194355.04
2669,174042.22838137473
2670,302030.7732919255
2671,200041.66666666666
2672,208409.7142857143
2673,241651.67226890757
2674,249534.16113744077
2675,190954.54545454544
2676,206069.23255813954
2677,172290.66666666666
2678,268666.12903225806
2679,282218.97149643704
2680,280783.82396088017
2681,373287.2617702448
2682,331963.2923076923
2683,478486.54285714286
2684,321747.62424242427
2685,325890.15943600866
2686,255611.83809523808
2687,297872.00394477317
2688,254964.5698924731
2689,219953.4007782101
2690,445959.72248062014
2691,172776.22727272726
2692,153337.11538461538
2693,221872.02259887007
2694,165544.2857142857
2695,220824.05105105106
2696,204811.00628930816
2697,179169.10335917314
2698,209250.12068965516
2699,166503.21355932203
2700,160176.99191374663
2701,158424.63707571803
2702,127603.68902439025
2703,138964.6099706745
2704,139675.96078431373
2705,126710.80544747082
2706,124772.84545454546
2707,128920.26666666666
2708,134936.51771117168
2709,124772.84545454546
2710,130725.6237113402
2711,302109.4525139665
2712,334096.4355971897
2713,212176.60714285713
2714,194333.0
2715,184196.15492957746
2716,185307.9408866995
2717,208138.08583690986
2718,238014.26717557252
2719,147657.03191489363
2720,137789.24594594594
2721,127603.68902439025
2722,145457.41981132075
2723,150492.70386266094
2724,128920.26666666666
2725,125611.83333333333
2726,129708.11538461539
2727,182898.29787234042
2728,156912.4121212121
2729,141984.93859649124
2730,129380.77868852459
2731,134758.375
2732,132416.1295180723
2733,151041.06963788302
2734,151588.65567765568
2735,134758.375
2736,147657.03191489363
2737,124565.23448275862
2738,144813.81565656565
2739,147852.05594405593
2740,127884.02061855671
2741,137248.3033707865
2742,139486.71921182267
2743,136943.1424148607
2744,139991.27960526315
2745,141921.74893617022
2746,135285.30793650795
2747,158497.49560117302
2748,128496.00401606425
2749,130952.34332425069
